vessel_id,vessel_type,scheduled_arrival,actual_arrival,departure_time,berth_id,gross_tonnage,length_overall_m
VSL139392,Container,2023-07-03 00:00:00,2023-07-03 05:00:00,2023-07-05 22:00:00,20,116176,215
VSL139393,Tanker,2023-07-03 01:00:00,2023-07-03 06:00:00,2023-07-05 08:00:00,1,91200,396
VSL139394,Container,2023-07-03 02:00:00,2023-07-03 03:00:00,2023-07-05 23:00:00,7,107684,195
VSL139395,Tanker,2023-07-03 03:00:00,2023-07-03 03:00:00,2023-07-05 16:00:00,11,159024,375
VSL139396,Container,2023-07-03 04:00:00,2023-07-03 07:00:00,2023-07-04 09:00:00,11,140479,394
VSL139397,Container,2023-07-03 05:00:00,2023-07-03 14:00:00,2023-07-06 00:00:00,20,87643,153
VSL139398,Bulk,2023-07-03 06:00:00,2023-07-03 08:00:00,2023-07-05 21:00:00,14,58597,195
VSL139399,Bulk,2023-07-03 07:00:00,2023-07-03 17:00:00,2023-07-05 15:00:00,4,150682,191
VSL139400,Bulk,2023-07-03 08:00:00,2023-07-03 14:00:00,2023-07-05 20:00:00,15,143685,364
VSL139401,Container,2023-07-03 09:00:00,2023-07-03 15:00:00,2023-07-04 18:00:00,11,46706,375
VSL139402,Bulk,2023-07-03 10:00:00,2023-07-03 15:00:00,2023-07-05 09:00:00,7,44611,359
VSL139403,Bulk,2023-07-03 11:00:00,2023-07-03 15:00:00,2023-07-05 22:00:00,11,134769,161
VSL139404,Bulk,2023-07-03 12:00:00,2023-07-03 14:00:00,2023-07-04 14:00:00,11,115176,256
VSL139405,Container,2023-07-03 13:00:00,2023-07-03 16:00:00,2023-07-06 11:00:00,14,162621,160
VSL139406,Tanker,2023-07-03 14:00:00,2023-07-03 18:00:00,2023-07-06 02:00:00,6,115758,253
VSL139407,Bulk,2023-07-03 15:00:00,2023-07-03 18:00:00,2023-07-05 17:00:00,22,139570,311
VSL139408,Container,2023-07-03 16:00:00,2023-07-03 18:00:00,2023-07-05 15:00:00,12,26255,175
VSL139409,Container,2023-07-03 17:00:00,2023-07-03 18:00:00,2023-07-05 08:00:00,18,63116,387
VSL139410,Tanker,2023-07-03 18:00:00,2023-07-03 22:00:00,2023-07-06 16:00:00,14,87602,156
VSL139411,Bulk,2023-07-03 19:00:00,2023-07-03 20:00:00,2023-07-06 02:00:00,15,79653,274
VSL139412,Container,2023-07-03 20:00:00,2023-07-03 21:00:00,2023-07-05 11:00:00,21,68393,194
VSL139413,Container,2023-07-03 21:00:00,2023-07-03 22:00:00,2023-07-05 05:00:00,4,25766,278
VSL139414,Container,2023-07-03 22:00:00,2023-07-03 23:00:00,2023-07-05 13:00:00,12,74909,179
VSL139415,Tanker,2023-07-03 23:00:00,2023-07-04 06:00:00,2023-07-05 14:00:00,11,157345,250
VSL139416,Bulk,2023-07-04 00:00:00,2023-07-04 11:00:00,2023-07-05 03:00:00,1,123819,296
VSL139417,Container,2023-07-04 01:00:00,2023-07-04 07:00:00,2023-07-05 11:00:00,19,169846,195
VSL139418,Container,2023-07-04 02:00:00,2023-07-04 10:00:00,2023-07-06 01:00:00,17,39927,307
VSL139419,Container,2023-07-04 03:00:00,2023-07-04 05:00:00,2023-07-07 01:00:00,7,147132,251
VSL139420,Container,2023-07-04 04:00:00,2023-07-04 04:00:00,2023-07-06 10:00:00,16,39890,396
VSL139421,Bulk,2023-07-04 05:00:00,2023-07-04 10:00:00,2023-07-06 04:00:00,11,95480,354
VSL139422,Bulk,2023-07-04 06:00:00,2023-07-04 14:00:00,2023-07-06 05:00:00,18,160218,336
VSL139423,Container,2023-07-04 07:00:00,2023-07-04 07:00:00,2023-07-06 06:00:00,3,108342,300
VSL139424,Container,2023-07-04 08:00:00,2023-07-04 08:00:00,2023-07-06 19:00:00,12,143559,257
VSL139425,Container,2023-07-04 09:00:00,2023-07-04 12:00:00,2023-07-06 16:00:00,18,154594,175
VSL139426,Tanker,2023-07-04 10:00:00,2023-07-04 19:00:00,2023-07-06 00:00:00,7,147669,299
VSL139427,Tanker,2023-07-04 11:00:00,2023-07-04 11:00:00,2023-07-06 08:00:00,14,76238,208
VSL139428,Tanker,2023-07-04 12:00:00,2023-07-04 20:00:00,2023-07-06 21:00:00,8,38221,270
VSL139429,Container,2023-07-04 13:00:00,2023-07-04 18:00:00,2023-07-07 03:00:00,22,42934,296
VSL139430,Tanker,2023-07-04 14:00:00,2023-07-04 18:00:00,2023-07-06 01:00:00,12,80210,320
VSL139431,Bulk,2023-07-04 15:00:00,2023-07-05 01:00:00,2023-07-06 07:00:00,14,88110,153
VSL139432,Tanker,2023-07-04 16:00:00,2023-07-04 20:00:00,2023-07-07 08:00:00,13,153259,287
VSL139433,Container,2023-07-04 17:00:00,2023-07-05 03:00:00,2023-07-07 10:00:00,1,32580,298
VSL139434,Bulk,2023-07-04 18:00:00,2023-07-05 04:00:00,2023-07-05 19:00:00,21,92372,175
VSL139435,Container,2023-07-04 19:00:00,2023-07-05 05:00:00,2023-07-07 09:00:00,1,88364,356
VSL139436,Bulk,2023-07-04 20:00:00,2023-07-05 07:00:00,2023-07-06 01:00:00,3,30756,153
VSL139437,Tanker,2023-07-04 21:00:00,2023-07-05 08:00:00,2023-07-07 03:00:00,17,149244,191
VSL139438,Tanker,2023-07-04 22:00:00,2023-07-04 23:00:00,2023-07-06 22:00:00,16,113284,212
VSL139439,Bulk,2023-07-04 23:00:00,2023-07-05 01:00:00,2023-07-07 02:00:00,18,134033,294
VSL139440,Bulk,2023-07-05 00:00:00,2023-07-05 11:00:00,2023-07-07 20:00:00,12,48896,166
VSL139441,Container,2023-07-05 01:00:00,2023-07-05 07:00:00,2023-07-07 02:00:00,10,63077,161
VSL139442,Bulk,2023-07-05 02:00:00,2023-07-05 05:00:00,2023-07-06 05:00:00,1,31506,343
VSL139443,Container,2023-07-05 03:00:00,2023-07-05 08:00:00,2023-07-07 07:00:00,7,100289,190
VSL139444,Bulk,2023-07-05 04:00:00,2023-07-05 11:00:00,2023-07-06 18:00:00,15,138620,330
VSL139445,Bulk,2023-07-05 05:00:00,2023-07-05 05:00:00,2023-07-07 14:00:00,7,167935,341
VSL139446,Tanker,2023-07-05 06:00:00,2023-07-05 16:00:00,2023-07-07 14:00:00,14,148894,151
VSL139447,Tanker,2023-07-05 07:00:00,2023-07-05 12:00:00,2023-07-06 22:00:00,20,76444,187
VSL139448,Container,2023-07-05 08:00:00,2023-07-05 08:00:00,2023-07-07 23:00:00,18,147218,221
VSL139449,Container,2023-07-05 09:00:00,2023-07-05 20:00:00,2023-07-07 23:00:00,4,64737,393
VSL139450,Container,2023-07-05 10:00:00,2023-07-05 21:00:00,2023-07-06 14:00:00,4,75157,261
VSL139451,Bulk,2023-07-05 11:00:00,2023-07-05 22:00:00,2023-07-07 20:00:00,5,38439,225
VSL139452,Bulk,2023-07-05 12:00:00,2023-07-05 19:00:00,2023-07-07 09:00:00,7,176975,158
VSL139453,Container,2023-07-05 13:00:00,2023-07-05 16:00:00,2023-07-08 01:00:00,23,142883,301
VSL139454,Bulk,2023-07-05 14:00:00,2023-07-05 18:00:00,2023-07-06 23:00:00,3,29765,277
VSL139455,Tanker,2023-07-05 15:00:00,2023-07-06 00:00:00,2023-07-07 21:00:00,15,127724,210
VSL139456,Bulk,2023-07-05 16:00:00,2023-07-05 17:00:00,2023-07-07 05:00:00,3,175007,260
VSL139457,Tanker,2023-07-05 17:00:00,2023-07-05 19:00:00,2023-07-08 02:00:00,11,119940,306
VSL139458,Container,2023-07-05 18:00:00,2023-07-06 00:00:00,2023-07-07 12:00:00,12,123576,220
VSL139459,Bulk,2023-07-05 19:00:00,2023-07-06 01:00:00,2023-07-08 07:00:00,23,131176,389
VSL139460,Container,2023-07-05 20:00:00,2023-07-06 07:00:00,2023-07-07 16:00:00,7,141576,226
VSL139461,Tanker,2023-07-05 21:00:00,2023-07-06 07:00:00,2023-07-08 09:00:00,16,53069,186
VSL139462,Container,2023-07-05 22:00:00,2023-07-06 05:00:00,2023-07-07 21:00:00,9,88307,367
VSL139463,Tanker,2023-07-05 23:00:00,2023-07-06 01:00:00,2023-07-08 06:00:00,11,107196,394
VSL139464,Tanker,2023-07-06 00:00:00,2023-07-06 01:00:00,2023-07-08 05:00:00,7,27997,331
VSL139465,Container,2023-07-06 01:00:00,2023-07-06 02:00:00,2023-07-08 13:00:00,21,132184,332
VSL139466,Tanker,2023-07-06 02:00:00,2023-07-06 07:00:00,2023-07-08 15:00:00,10,20835,162
VSL139467,Container,2023-07-06 03:00:00,2023-07-06 04:00:00,2023-07-07 19:00:00,18,65883,392
VSL139468,Container,2023-07-06 04:00:00,2023-07-06 14:00:00,2023-07-09 01:00:00,13,167278,268
VSL139469,Container,2023-07-06 05:00:00,2023-07-06 08:00:00,2023-07-08 16:00:00,1,110963,173
VSL139470,Tanker,2023-07-06 06:00:00,2023-07-06 14:00:00,2023-07-08 12:00:00,6,154775,227
VSL139471,Tanker,2023-07-06 07:00:00,2023-07-06 16:00:00,2023-07-09 01:00:00,15,101651,154
VSL139472,Bulk,2023-07-06 08:00:00,2023-07-06 10:00:00,2023-07-08 00:00:00,15,124066,337
VSL139473,Container,2023-07-06 09:00:00,2023-07-06 09:00:00,2023-07-07 22:00:00,19,174114,268
VSL139474,Container,2023-07-06 10:00:00,2023-07-06 11:00:00,2023-07-07 15:00:00,17,48605,219
VSL139475,Container,2023-07-06 11:00:00,2023-07-06 20:00:00,2023-07-08 16:00:00,1,99530,242
VSL139476,Container,2023-07-06 12:00:00,2023-07-06 21:00:00,2023-07-08 06:00:00,15,172802,349
VSL139477,Container,2023-07-06 13:00:00,2023-07-06 19:00:00,2023-07-08 15:00:00,14,119645,313
VSL139478,Container,2023-07-06 14:00:00,2023-07-06 22:00:00,2023-07-09 05:00:00,6,149158,186
VSL139479,Container,2023-07-06 15:00:00,2023-07-06 23:00:00,2023-07-09 03:00:00,3,88563,203
VSL139480,Bulk,2023-07-06 16:00:00,2023-07-06 19:00:00,2023-07-08 22:00:00,14,31137,398
VSL139481,Bulk,2023-07-06 17:00:00,2023-07-07 00:00:00,2023-07-08 08:00:00,13,100137,315
VSL139482,Container,2023-07-06 18:00:00,2023-07-06 18:00:00,2023-07-08 06:00:00,9,90758,330
VSL139483,Container,2023-07-06 19:00:00,2023-07-07 05:00:00,2023-07-08 09:00:00,21,71372,255
VSL139484,Bulk,2023-07-06 20:00:00,2023-07-07 06:00:00,2023-07-08 21:00:00,12,33796,334
VSL139485,Bulk,2023-07-06 21:00:00,2023-07-07 02:00:00,2023-07-09 01:00:00,15,58509,256
VSL139486,Container,2023-07-06 22:00:00,2023-07-07 05:00:00,2023-07-07 22:00:00,24,132082,381
VSL139487,Container,2023-07-06 23:00:00,2023-07-07 00:00:00,2023-07-09 07:00:00,20,59217,266
VSL139488,Bulk,2023-07-07 00:00:00,2023-07-07 07:00:00,2023-07-09 09:00:00,1,117032,261
VSL139489,Bulk,2023-07-07 01:00:00,2023-07-07 04:00:00,2023-07-09 10:00:00,11,122640,331
VSL139490,Container,2023-07-07 02:00:00,2023-07-07 03:00:00,2023-07-10 01:00:00,14,61833,365
VSL139491,Bulk,2023-07-07 03:00:00,2023-07-07 06:00:00,2023-07-09 12:00:00,2,131970,377
VSL139492,Container,2023-07-07 04:00:00,2023-07-07 11:00:00,2023-07-09 00:00:00,8,126470,260
VSL139493,Tanker,2023-07-07 05:00:00,2023-07-07 08:00:00,2023-07-08 11:00:00,11,56138,275
VSL139494,Container,2023-07-07 06:00:00,2023-07-07 13:00:00,2023-07-08 06:00:00,20,108027,396
VSL139495,Container,2023-07-07 07:00:00,2023-07-07 13:00:00,2023-07-08 07:00:00,12,34672,265
VSL139496,Container,2023-07-07 08:00:00,2023-07-07 12:00:00,2023-07-09 01:00:00,17,115279,357
VSL139497,Bulk,2023-07-07 09:00:00,2023-07-07 16:00:00,2023-07-09 16:00:00,21,155850,382
VSL139498,Container,2023-07-07 10:00:00,2023-07-07 11:00:00,2023-07-09 16:00:00,12,41940,160
VSL139499,Container,2023-07-07 11:00:00,2023-07-07 13:00:00,2023-07-09 04:00:00,20,157262,152
VSL139500,Bulk,2023-07-07 12:00:00,2023-07-07 15:00:00,2023-07-09 03:00:00,10,104118,184
VSL139501,Tanker,2023-07-07 13:00:00,2023-07-07 22:00:00,2023-07-08 13:00:00,21,72476,309
VSL139502,Tanker,2023-07-07 14:00:00,2023-07-07 18:00:00,2023-07-10 09:00:00,3,29849,249
VSL139503,Bulk,2023-07-07 15:00:00,2023-07-07 19:00:00,2023-07-09 01:00:00,4,117229,325
VSL139504,Container,2023-07-07 16:00:00,2023-07-07 16:00:00,2023-07-09 21:00:00,24,57969,366
VSL139505,Tanker,2023-07-07 17:00:00,2023-07-07 17:00:00,2023-07-10 09:00:00,22,144462,151
VSL139506,Tanker,2023-07-07 18:00:00,2023-07-08 05:00:00,2023-07-09 21:00:00,5,159766,174
VSL139507,Bulk,2023-07-07 19:00:00,2023-07-08 05:00:00,2023-07-09 20:00:00,16,50433,249
VSL139508,Tanker,2023-07-07 20:00:00,2023-07-07 20:00:00,2023-07-09 18:00:00,10,59653,326
VSL139509,Tanker,2023-07-07 21:00:00,2023-07-08 01:00:00,2023-07-09 06:00:00,4,163546,246
VSL139510,Bulk,2023-07-07 22:00:00,2023-07-07 23:00:00,2023-07-09 08:00:00,12,34673,213
VSL139511,Tanker,2023-07-07 23:00:00,2023-07-08 01:00:00,2023-07-10 19:00:00,15,37880,317
VSL139512,Container,2023-07-08 00:00:00,2023-07-08 07:00:00,2023-07-10 19:00:00,2,96787,154
VSL139513,Bulk,2023-07-08 01:00:00,2023-07-08 12:00:00,2023-07-09 06:00:00,1,22156,310
VSL139514,Container,2023-07-08 02:00:00,2023-07-08 11:00:00,2023-07-10 06:00:00,20,68299,303
VSL139515,Container,2023-07-08 03:00:00,2023-07-08 10:00:00,2023-07-10 00:00:00,13,145439,394
VSL139516,Bulk,2023-07-08 04:00:00,2023-07-08 15:00:00,2023-07-09 17:00:00,18,47512,199
VSL139517,Tanker,2023-07-08 05:00:00,2023-07-08 14:00:00,2023-07-09 10:00:00,9,100376,209
VSL139518,Bulk,2023-07-08 06:00:00,2023-07-08 07:00:00,2023-07-11 01:00:00,15,146064,329
VSL139519,Tanker,2023-07-08 07:00:00,2023-07-08 14:00:00,2023-07-10 02:00:00,18,75775,388
VSL139520,Container,2023-07-08 08:00:00,2023-07-08 18:00:00,2023-07-09 18:00:00,2,159751,292
VSL139521,Tanker,2023-07-08 09:00:00,2023-07-08 20:00:00,2023-07-09 10:00:00,22,161473,265
VSL139522,Container,2023-07-08 10:00:00,2023-07-08 18:00:00,2023-07-11 05:00:00,22,137507,248
VSL139523,Container,2023-07-08 11:00:00,2023-07-08 20:00:00,2023-07-10 11:00:00,20,79080,314
VSL139524,Container,2023-07-08 12:00:00,2023-07-08 21:00:00,2023-07-10 02:00:00,19,159749,306
VSL139525,Bulk,2023-07-08 13:00:00,2023-07-08 18:00:00,2023-07-11 02:00:00,4,38631,243
VSL139526,Tanker,2023-07-08 14:00:00,2023-07-08 14:00:00,2023-07-09 18:00:00,21,146255,331
VSL139527,Tanker,2023-07-08 15:00:00,2023-07-09 01:00:00,2023-07-10 05:00:00,24,80706,370
VSL139528,Tanker,2023-07-08 16:00:00,2023-07-09 02:00:00,2023-07-10 17:00:00,18,125280,310
VSL139529,Container,2023-07-08 17:00:00,2023-07-08 19:00:00,2023-07-10 03:00:00,14,112057,343
VSL139530,Bulk,2023-07-08 18:00:00,2023-07-08 22:00:00,2023-07-11 16:00:00,13,67388,283
VSL139531,Tanker,2023-07-08 19:00:00,2023-07-08 21:00:00,2023-07-11 03:00:00,22,137155,380
VSL139532,Tanker,2023-07-08 20:00:00,2023-07-08 22:00:00,2023-07-11 08:00:00,7,113171,218
VSL139533,Bulk,2023-07-08 21:00:00,2023-07-09 05:00:00,2023-07-11 08:00:00,14,104743,224
VSL139534,Tanker,2023-07-08 22:00:00,2023-07-09 02:00:00,2023-07-11 14:00:00,19,95436,220
VSL139535,Bulk,2023-07-08 23:00:00,2023-07-09 06:00:00,2023-07-11 12:00:00,13,76103,151
VSL139536,Bulk,2023-07-09 00:00:00,2023-07-09 06:00:00,2023-07-10 10:00:00,21,52531,244
VSL139537,Tanker,2023-07-09 01:00:00,2023-07-09 04:00:00,2023-07-11 11:00:00,13,63187,275
VSL139538,Bulk,2023-07-09 02:00:00,2023-07-09 04:00:00,2023-07-10 10:00:00,14,154751,200
VSL139539,Bulk,2023-07-09 03:00:00,2023-07-09 05:00:00,2023-07-10 13:00:00,18,115256,238
VSL139540,Tanker,2023-07-09 04:00:00,2023-07-09 14:00:00,2023-07-11 20:00:00,19,72670,358
VSL139541,Container,2023-07-09 05:00:00,2023-07-09 06:00:00,2023-07-11 13:00:00,2,47209,329
VSL139542,Tanker,2023-07-09 06:00:00,2023-07-09 10:00:00,2023-07-12 02:00:00,10,98614,316
VSL139543,Tanker,2023-07-09 07:00:00,2023-07-09 18:00:00,2023-07-11 15:00:00,11,74270,221
VSL139544,Container,2023-07-09 08:00:00,2023-07-09 09:00:00,2023-07-11 10:00:00,13,72068,213
VSL139545,Bulk,2023-07-09 09:00:00,2023-07-09 10:00:00,2023-07-11 02:00:00,17,106958,171
VSL139546,Tanker,2023-07-09 10:00:00,2023-07-09 21:00:00,2023-07-10 20:00:00,8,38981,255
VSL139547,Container,2023-07-09 11:00:00,2023-07-09 22:00:00,2023-07-12 09:00:00,19,164268,360
VSL139548,Container,2023-07-09 12:00:00,2023-07-09 23:00:00,2023-07-11 17:00:00,7,131160,342
VSL139549,Tanker,2023-07-09 13:00:00,2023-07-09 16:00:00,2023-07-11 04:00:00,3,136068,234
VSL139550,Tanker,2023-07-09 14:00:00,2023-07-09 19:00:00,2023-07-11 13:00:00,23,148828,311
VSL139551,Container,2023-07-09 15:00:00,2023-07-10 02:00:00,2023-07-10 15:00:00,8,170281,241
VSL139552,Tanker,2023-07-09 16:00:00,2023-07-09 21:00:00,2023-07-11 02:00:00,15,58309,275
VSL139553,Container,2023-07-09 17:00:00,2023-07-10 00:00:00,2023-07-10 22:00:00,6,107764,335
VSL139554,Tanker,2023-07-09 18:00:00,2023-07-10 04:00:00,2023-07-11 05:00:00,9,22736,334
VSL139555,Container,2023-07-09 19:00:00,2023-07-10 00:00:00,2023-07-11 20:00:00,17,155762,312
VSL139556,Tanker,2023-07-09 20:00:00,2023-07-10 01:00:00,2023-07-11 14:00:00,1,169855,335
VSL139557,Tanker,2023-07-09 21:00:00,2023-07-10 00:00:00,2023-07-10 21:00:00,18,28573,214
VSL139558,Tanker,2023-07-09 22:00:00,2023-07-10 09:00:00,2023-07-12 07:00:00,14,30677,187
VSL139559,Bulk,2023-07-09 23:00:00,2023-07-10 03:00:00,2023-07-11 18:00:00,15,54910,294
VSL139560,Tanker,2023-07-10 00:00:00,2023-07-10 10:00:00,2023-07-11 11:00:00,20,152466,307
VSL139561,Container,2023-07-10 01:00:00,2023-07-10 07:00:00,2023-07-12 00:00:00,13,157968,280
VSL139562,Container,2023-07-10 02:00:00,2023-07-10 11:00:00,2023-07-12 09:00:00,22,74452,370
VSL139563,Bulk,2023-07-10 03:00:00,2023-07-10 13:00:00,2023-07-12 11:00:00,21,39658,297
VSL139564,Bulk,2023-07-10 04:00:00,2023-07-10 12:00:00,2023-07-12 18:00:00,9,99433,239
VSL139565,Bulk,2023-07-10 05:00:00,2023-07-10 08:00:00,2023-07-11 14:00:00,5,129408,397
VSL139566,Tanker,2023-07-10 06:00:00,2023-07-10 15:00:00,2023-07-12 03:00:00,18,66337,304
VSL139567,Tanker,2023-07-10 07:00:00,2023-07-10 07:00:00,2023-07-13 06:00:00,9,67797,254
VSL139568,Container,2023-07-10 08:00:00,2023-07-10 13:00:00,2023-07-13 06:00:00,9,176079,340
VSL139569,Container,2023-07-10 09:00:00,2023-07-10 10:00:00,2023-07-13 01:00:00,7,27228,350
VSL139570,Tanker,2023-07-10 10:00:00,2023-07-10 20:00:00,2023-07-11 23:00:00,4,98415,165
VSL139571,Container,2023-07-10 11:00:00,2023-07-10 17:00:00,2023-07-11 14:00:00,5,64211,223
VSL139572,Tanker,2023-07-10 12:00:00,2023-07-10 17:00:00,2023-07-12 16:00:00,1,32887,181
VSL139573,Bulk,2023-07-10 13:00:00,2023-07-10 21:00:00,2023-07-11 18:00:00,22,90771,223
VSL139574,Tanker,2023-07-10 14:00:00,2023-07-10 19:00:00,2023-07-13 12:00:00,15,165704,277
VSL139575,Tanker,2023-07-10 15:00:00,2023-07-10 20:00:00,2023-07-13 06:00:00,22,169565,287
VSL139576,Tanker,2023-07-10 16:00:00,2023-07-10 19:00:00,2023-07-13 09:00:00,9,159815,337
VSL139577,Container,2023-07-10 17:00:00,2023-07-11 04:00:00,2023-07-13 07:00:00,2,81107,284
VSL139578,Tanker,2023-07-10 18:00:00,2023-07-11 02:00:00,2023-07-12 18:00:00,21,118301,250
VSL139579,Tanker,2023-07-10 19:00:00,2023-07-10 21:00:00,2023-07-13 15:00:00,12,171059,394
VSL139580,Tanker,2023-07-10 20:00:00,2023-07-10 20:00:00,2023-07-12 03:00:00,3,59294,234
VSL139581,Bulk,2023-07-10 21:00:00,2023-07-11 07:00:00,2023-07-12 07:00:00,23,126449,329
VSL139582,Tanker,2023-07-10 22:00:00,2023-07-11 07:00:00,2023-07-11 22:00:00,2,29106,167
VSL139583,Tanker,2023-07-10 23:00:00,2023-07-11 06:00:00,2023-07-12 04:00:00,1,86479,345
VSL139584,Tanker,2023-07-11 00:00:00,2023-07-11 07:00:00,2023-07-13 13:00:00,10,149501,346
VSL139585,Container,2023-07-11 01:00:00,2023-07-11 11:00:00,2023-07-13 04:00:00,23,51399,294
VSL139586,Bulk,2023-07-11 02:00:00,2023-07-11 02:00:00,2023-07-13 09:00:00,8,167336,200
VSL139587,Bulk,2023-07-11 03:00:00,2023-07-11 11:00:00,2023-07-12 11:00:00,6,138445,177
VSL139588,Tanker,2023-07-11 04:00:00,2023-07-11 05:00:00,2023-07-13 13:00:00,19,104258,263
VSL139589,Tanker,2023-07-11 05:00:00,2023-07-11 10:00:00,2023-07-12 06:00:00,19,98363,272
VSL139590,Container,2023-07-11 06:00:00,2023-07-11 14:00:00,2023-07-13 03:00:00,3,65921,197
VSL139591,Tanker,2023-07-11 07:00:00,2023-07-11 12:00:00,2023-07-13 21:00:00,21,127325,242
VSL139592,Container,2023-07-11 08:00:00,2023-07-11 14:00:00,2023-07-13 06:00:00,13,179083,152
VSL139593,Tanker,2023-07-11 09:00:00,2023-07-11 17:00:00,2023-07-12 11:00:00,20,167645,373
VSL139594,Container,2023-07-11 10:00:00,2023-07-11 14:00:00,2023-07-14 04:00:00,10,138327,163
VSL139595,Bulk,2023-07-11 11:00:00,2023-07-11 11:00:00,2023-07-14 07:00:00,10,87596,372
VSL139596,Tanker,2023-07-11 12:00:00,2023-07-11 20:00:00,2023-07-13 03:00:00,14,166924,255
VSL139597,Container,2023-07-11 13:00:00,2023-07-11 22:00:00,2023-07-14 05:00:00,1,118376,245
VSL139598,Container,2023-07-11 14:00:00,2023-07-11 20:00:00,2023-07-13 19:00:00,13,165064,232
VSL139599,Tanker,2023-07-11 15:00:00,2023-07-11 22:00:00,2023-07-13 09:00:00,12,143684,165
VSL139600,Container,2023-07-11 16:00:00,2023-07-11 17:00:00,2023-07-14 11:00:00,24,42347,380
VSL139601,Tanker,2023-07-11 17:00:00,2023-07-11 21:00:00,2023-07-13 18:00:00,6,115639,283
VSL139602,Tanker,2023-07-11 18:00:00,2023-07-12 01:00:00,2023-07-13 09:00:00,9,147833,307
VSL139603,Container,2023-07-11 19:00:00,2023-07-12 01:00:00,2023-07-13 16:00:00,6,32809,395
VSL139604,Container,2023-07-11 20:00:00,2023-07-12 02:00:00,2023-07-13 01:00:00,23,41771,393
VSL139605,Container,2023-07-11 21:00:00,2023-07-12 00:00:00,2023-07-14 09:00:00,20,161904,260
VSL139606,Bulk,2023-07-11 22:00:00,2023-07-11 23:00:00,2023-07-13 02:00:00,6,42457,201
VSL139607,Tanker,2023-07-11 23:00:00,2023-07-12 08:00:00,2023-07-14 17:00:00,13,176519,318
VSL139608,Tanker,2023-07-12 00:00:00,2023-07-12 02:00:00,2023-07-13 13:00:00,3,119693,268
VSL139609,Bulk,2023-07-12 01:00:00,2023-07-12 09:00:00,2023-07-14 00:00:00,5,60177,212
VSL139610,Bulk,2023-07-12 02:00:00,2023-07-12 05:00:00,2023-07-13 15:00:00,10,62913,330
VSL139611,Container,2023-07-12 03:00:00,2023-07-12 03:00:00,2023-07-13 11:00:00,20,97537,357
VSL139612,Tanker,2023-07-12 04:00:00,2023-07-12 13:00:00,2023-07-14 19:00:00,16,60704,280
VSL139613,Bulk,2023-07-12 05:00:00,2023-07-12 08:00:00,2023-07-13 15:00:00,20,129720,258
VSL139614,Bulk,2023-07-12 06:00:00,2023-07-12 13:00:00,2023-07-13 15:00:00,18,89233,315
VSL139615,Tanker,2023-07-12 07:00:00,2023-07-12 14:00:00,2023-07-14 13:00:00,22,91316,372
VSL139616,Tanker,2023-07-12 08:00:00,2023-07-12 17:00:00,2023-07-14 08:00:00,19,21690,184
VSL139617,Tanker,2023-07-12 09:00:00,2023-07-12 18:00:00,2023-07-14 04:00:00,23,56764,271
VSL139618,Container,2023-07-12 10:00:00,2023-07-12 11:00:00,2023-07-14 16:00:00,12,60413,209
VSL139619,Bulk,2023-07-12 11:00:00,2023-07-12 20:00:00,2023-07-14 02:00:00,15,114851,245
VSL139620,Container,2023-07-12 12:00:00,2023-07-12 15:00:00,2023-07-15 00:00:00,1,22568,391
VSL139621,Tanker,2023-07-12 13:00:00,2023-07-12 19:00:00,2023-07-13 18:00:00,22,148173,375
VSL139622,Tanker,2023-07-12 14:00:00,2023-07-12 21:00:00,2023-07-15 08:00:00,7,25395,373
VSL139623,Bulk,2023-07-12 15:00:00,2023-07-12 15:00:00,2023-07-14 01:00:00,4,49924,210
VSL139624,Container,2023-07-12 16:00:00,2023-07-12 23:00:00,2023-07-15 15:00:00,15,65870,267
VSL139625,Container,2023-07-12 17:00:00,2023-07-12 17:00:00,2023-07-15 08:00:00,16,145885,319
VSL139626,Container,2023-07-12 18:00:00,2023-07-12 23:00:00,2023-07-14 12:00:00,7,66890,239
VSL139627,Tanker,2023-07-12 19:00:00,2023-07-12 23:00:00,2023-07-13 19:00:00,8,167127,325
VSL139628,Bulk,2023-07-12 20:00:00,2023-07-13 05:00:00,2023-07-14 22:00:00,22,176514,158
VSL139629,Container,2023-07-12 21:00:00,2023-07-13 03:00:00,2023-07-14 17:00:00,21,153687,347
VSL139630,Tanker,2023-07-12 22:00:00,2023-07-13 03:00:00,2023-07-15 14:00:00,16,63270,338
VSL139631,Tanker,2023-07-12 23:00:00,2023-07-13 08:00:00,2023-07-14 12:00:00,18,109101,315
VSL139632,Container,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-14 19:00:00,17,122231,279
VSL139633,Bulk,2023-07-13 01:00:00,2023-07-13 06:00:00,2023-07-15 11:00:00,12,31205,213
VSL139634,Bulk,2023-07-13 02:00:00,2023-07-13 04:00:00,2023-07-15 14:00:00,3,158097,372
VSL139635,Container,2023-07-13 03:00:00,2023-07-13 14:00:00,2023-07-15 09:00:00,16,104850,188
VSL139636,Tanker,2023-07-13 04:00:00,2023-07-13 09:00:00,2023-07-14 05:00:00,8,153717,290
VSL139637,Tanker,2023-07-13 05:00:00,2023-07-13 11:00:00,2023-07-14 22:00:00,5,107511,332
VSL139638,Container,2023-07-13 06:00:00,2023-07-13 11:00:00,2023-07-15 02:00:00,12,66488,307
